"livreID","ASIN","Titre","DetailPage","ImgLivre","EAN","ISBN","DescriptionSource","Description"
"8877","2070360024","L'étranger","https://www.amazon.fr/L%C3%A9tranger-Albert-Camus/dp/2070360024?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=","https://images-eu.ssl-images-amazon.com/images/I/415Twip%2BRlL.jpg","9782070360024","2070360024","Amazon.fr","Condamné à mort, Meursault. Sur une plage algérienne, il a tué un Arabe. À cause du soleil, dira-t-il, parce qu'il faisait chaud. On n'en tirera rien d'autre. Rien ne le fera plus réagir : ni l'annonce de sa condamnation, ni la mort de sa mère, ni les paroles du prêtre avant la fin. Comme si, sur cette plage, il avait soudain eu la révélation de l'universelle équivalence du tout et du rien. La conscience de n'être sur la terre qu'en sursis, d'une mort qui, quoi qu'il arrive, arrivera, sans espoir de salut. Et comment être autre chose qu'indifférent à tout après ça ? Étranger sur la terre, étranger à lui-même, Meursault le bien nommé pose les questions qui deviendront un leitmotiv dans l'oeuvre de Camus. De La Peste à La Chute, mais aussi dans ses pièces et dans ses essais, celui qui allait devenir Prix Nobel de littérature en 1957 ne cessera de s'interroger sur le sens de l'existence. Sa mort violente en 1960 contribua quelque peu à rendre mythique ce maître à penser de toute une génération. --Karla Manuele"
"8878","2253098469","Le Premier jour du reste de ma vie","https://www.amazon.fr/Premier-jour-reste-vie/dp/2253098469?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&c","https://images-eu.ssl-images-amazon.com/images/I/411sdhYtopL.jpg","9782253098461","2253098469","NULL","NULL"
"8879","2213704732","Le parfum du bonheur est plus fort sous la pluie","https://www.amazon.fr/parfum-bonheur-plus-fort-pluie/dp/2213704732?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCo","https://images-eu.ssl-images-amazon.com/images/I/51dMVAgGmeL.jpg","9782213704739","2213704732","NULL","NULL"
"8880","2070179699","Règne animal","https://www.amazon.fr/R%C3%A8gne-animal-Jean-Baptiste-Del-Amo/dp/2070179699?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/416QiB2R%2BWL.jpg","9782070179695","2070179699","NULL","NULL"
"8881","2266186671","L'homme qui voulait être heureux","https://www.amazon.fr/Lhomme-qui-voulait-%C3%AAtre-heureux/dp/2266186671?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&","https://images-eu.ssl-images-amazon.com/images/I/41NdRVXq4BL.jpg","9782266186674","2266186671","NULL","NULL"
"8882","2253070564","En voiture, Simone !","https://www.amazon.fr/En-voiture-Simone-Aur%C3%A9lie-Valognes/dp/2253070564?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/618vJvIaocL.jpg","9782253070566","2253070564","NULL","NULL"
"8883","2266258737","Le jour où j'ai appris à vivre","https://www.amazon.fr/jour-o%C3%B9-jai-appris-vivre/dp/2266258737?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/51CPs4Ak9FL.jpg","9782266258739","2266258737","NULL","NULL"
"8884","2266275135","Désolée, je suis attendue","https://www.amazon.fr/D%C3%A9sol%C3%A9e-suis-attendue-Agn%C3%A8s-MARTIN-LUGAND/dp/2266275135?SubscriptionId=AKIAJGGEZEDCGVLJYVUA","https://images-eu.ssl-images-amazon.com/images/I/518MmLidQ2L.jpg","9782266275132","2266275135","NULL","NULL"
"8885","2246857333","Petit pays - Prix Goncourt des lycéens 2016(Modèle aléatoire)","https://www.amazon.fr/Petit-pays-Goncourt-lyc%C3%A9ens-al%C3%A9atoire/dp/2246857333?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=arto","https://images-eu.ssl-images-amazon.com/images/I/41OusYskMJL.jpg","9782246857334","2246857333","NULL","NULL"
"8886","2877069737","Le Livre des Baltimore POCHE","https://www.amazon.fr/Livre-Baltimore-POCHE-Jo%C3%ABl-Dicker/dp/2877069737?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51Tla%2BqhSKL.jpg","9782877069731","2877069737","NULL","NULL"
"8887","2070741168","Journal des faux-monnayeurs","https://www.amazon.fr/Journal-faux-monnayeurs-Andr%C3%A9-Gide/dp/2070741168?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/31tcMH6o5LL.jpg","9782070741168","2070741168","NULL","NULL"
"8888","2212564473","Le jour où les lions mangeront de la salade verte","https://www.amazon.fr/jour-lions-mangeront-salade-verte/dp/2212564473?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51-nL5a-moL.jpg","9782212564471","2212564473","NULL","NULL"
"8889","2877068633","La vérité sur l'Affaire Harry Quebert - Prix Goncourt des lycéens 2012 et Grand Prix du Roman de l'Académie française 2012","https://www.amazon.fr/v%C3%A9rit%C3%A9-sur-lAffaire-Harry-Quebert/dp/2877068633?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaut","https://images-eu.ssl-images-amazon.com/images/I/51qCSFkgZ6L.jpg","9782877068635","2877068633","NULL","NULL"
"8890","2266271881","L'Horizon à l'envers","https://www.amazon.fr/LHorizon-%C3%A0-lenvers-Marc-Levy/dp/2266271881?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51uRGirjGqL.jpg","9782266271882","2266271881","NULL","NULL"
"8891","2072727529","Ma mère, cette inconnue","https://www.amazon.fr/m%C3%A8re-cette-inconnue-Philippe-Labro/dp/2072727529?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/5100dFR1kxL.jpg","9782072727528","2072727529","NULL","NULL"
"8892","2266257579","Pars avec lui","https://www.amazon.fr/Pars-avec-lui-Agn%C3%A8s-LEDIG/dp/2266257579?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCo","https://images-eu.ssl-images-amazon.com/images/I/51lCwEPllZL.jpg","9782266257572","2266257579","NULL","NULL"
"8893","2253087300","Mémé dans les orties","https://www.amazon.fr/M%C3%A9m%C3%A9-dans-orties-Aur%C3%A9lie-Valognes/dp/2253087300?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=art","https://images-eu.ssl-images-amazon.com/images/I/51Hq9oCbpFL.jpg","9782253087304","2253087300","NULL","NULL"
"8894","2266243535","Les gens heureux lisent et boivent du café","https://www.amazon.fr/gens-heureux-lisent-boivent-caf%C3%A9/dp/2266243535?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/41n92JpR52L.jpg","9782266243537","2266243535","NULL","NULL"
"8895","2070782360","En attendant Bojangles","https://www.amazon.fr/En-attendant-Bojangles-Olivier-Bourdeaut/dp/2070782360?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/41UZzqfbwOL.jpg","9782070782369","2070782360","NULL","NULL"
"8896","2266261584","La vie est facile, ne t'inquiète pas","https://www.amazon.fr/vie-est-facile-tinqui%C3%A8te-pas/dp/2266261584?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51UAGaC1RBL.jpg","9782266261586","2266261584","NULL","NULL"
"8897","2366581718","Et tu trouveras le trésor qui dort en toi","https://www.amazon.fr/trouveras-tr%C3%A9sor-qui-dort-toi/dp/2366581718?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/51RMoKaZbLL.jpg","9782366581713","2366581718","NULL","NULL"
"8898","2266255126","Entre mes mains le bonheur se faufile","https://www.amazon.fr/Entre-mes-mains-bonheur-faufile/dp/2266255126?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/41ZxHWn7D4L.jpg","9782266255127","2266255126","NULL","NULL"
"8899","229013726X","Seulement si tu en as envie...","https://www.amazon.fr/Seulement-envie-Bruno-Combes/dp/229013726X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/51II3LRGWAL.jpg","9782290137260","229013726X","NULL","NULL"
"8900","2266273353","Quelqu'un pour qui trembler","https://www.amazon.fr/Quelquun-pour-trembler-Gilles-LEGARDINIER/dp/2266273353?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51w6u0vQRCL.jpg","9782266273350","2266273353","NULL","NULL"
"8901","2266219154","Les dieux voyagent toujours incognito","https://www.amazon.fr/dieux-voyagent-toujours-incognito/dp/2266219154?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51PP3frGoGL.jpg","9782266219150","2266219154","NULL","NULL"
"8902","2070196674","Chanson douce - Prix Goncourt 2016","https://www.amazon.fr/Chanson-douce-Prix-Goncourt-2016/dp/2070196674?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/41OTCJuJ2gL.jpg","9782070196678","2070196674","NULL","NULL"
"8903","2253069868","Hier encore, c'était l'été","https://www.amazon.fr/Hier-encore-c%C3%A9tait-Julie-Lestrange/dp/2253069868?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/51Eq2BsP1aL.jpg","9782253069867","2253069868","NULL","NULL"
"8904","2070368165","Rhinocéros","https://www.amazon.fr/Rhinoc%C3%A9ros-Eug%C3%A8ne-Ionesco/dp/2070368165?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/51-YskC-maL.jpg","9782070368167","2070368165","Amazon.fr","'Tous les chats sont mortels. Socrate est mortel. Donc Socrate est un chat.' Tout langage stéréotypé devient aberrant. C'est ce que Ionesco démontre dans Rhinocéros, pièce qui a tout d'abord vu le jour sous la forme d'une nouvelle. Partisan d'un théâtre total, il porte l'absurde à son paroxysme en l'incarnant matériellement. Allégorie des idéologies de masse, le rhinocéros, cruel et dévastateur, ne se déplace qu'en groupe et gagne du terrain à une vitesse vertigineuse. Seul et sans trop savoir pourquoi, Bérenger résiste à la mutation. Il résiste pour notre plus grande délectation, car sa lutte désespérée donne lieu à des caricatures savoureuses, à des variations de tons et de genres audacieuses et anticonformistes. La sclérose intellectuelle, l'incommunicabilité et la perversion du langage engendrent des situations tellement tragiques qu'elles en deviennent comiques, tellement grotesques qu'elles ne peuvent être que dramatiques. On a dit du théâtre de Ionesco qu'il était engagé ; il l'est, en faveur de l'individu, menacé de marginalisation quand, malgré ses faiblesses, il parvient à résister aux tentations avilissantes qu'il a lui-même fait naître. --Sana Tang-Léopold Wauters"
"8905","2845637705","L'école buissonnière","https://www.amazon.fr/L%C3%A9cole-buissonni%C3%A8re-Nicolas-Vanier/dp/2845637705?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonau","https://images-eu.ssl-images-amazon.com/images/I/51VTeLoUETL.jpg","9782845637702","2845637705","NULL","NULL"
"8906","2070360288","Voyage au bout de la nuit","https://www.amazon.fr/Voyage-bout-nuit-Louis-Ferdinand-C%C3%A9line/dp/2070360288?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonau","https://images-eu.ssl-images-amazon.com/images/I/51SZVmMqQFL.jpg","9782070360284","2070360288","Amazon.fr","Roman picaresque, roman d'initiation, Voyage au bout de la nuit, signé Louis-Ferdinand Céline, Louis Destouches de son vrai nom, a été récompensé par le prix Renaudot en 1932. À la suite d'un défilé militaire, Ferdinand Bardamu s'engage dans un régiment. Plongé dans la Grande Guerre, il fait l'expérience de l'horreur et rencontre Robinson, qu'il retrouvera tout au long de ses aventures. Blessé, rapatrié, il vit le conflit depuis l'arrière, partagé entre les conquêtes féminines et les crises de folie. Réformé, il s'embarque pour l'Afrique, travaille dans une compagnie coloniale. Malade, il gagne les États-Unis, rencontre Molly, prostituée au grand cœur à Detroit tandis qu'il est ouvrier à la chaîne. De retour en France, médecin, installé dans un dispensaire de banlieue, il est confronté au tout-venant sordide de la misère, en même temps qu'il rencontre ici et là des êtres sublimes de générosité, de délicatesse infinie, 'une gaieté pour l'univers'...   Epopée antimilitariste, anticolonialiste et anticapitaliste, somme de toutes les expériences de l'auteur, Voyage au bout de la nuit est peuplé de pauvres hères brinquebalés dans un monde où l'horreur le dispute à l'absurde. Mais, au bout de cette nuit, le voyage ne manque ni de drôlerie, ni de personnages fringants, de beautés féminines 'en route pour l'infini'. Texte essentiel de la littérature du XXe siècle, il est émaillé d'aphorismes cinglants, dynamité par des expressions familières, argotiques, et un éclatement de la syntaxe qui a fait la réputation de Céline. --Céline Darner"
"8907","2246812739","Perles de vie","https://www.amazon.fr/Perles-vie-Ren%C3%A9-Obaldia/dp/2246812739?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/41Lf6WKhGCL.jpg","9782246812739","2246812739","NULL","NULL"
"8908","2266250620","Juste avant le bonheur - Prix 2013 Maison de la Presse","https://www.amazon.fr/Juste-avant-bonheur-Maison-Presse/dp/2266250620?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/41ZxprbkeJL.jpg","9782266250627","2266250620","NULL","NULL"
"8909","2290113611","Soumission","https://www.amazon.fr/Soumission-Michel-Houellebecq/dp/2290113611?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/41LMPG8EkEL.jpg","9782290113615","2290113611","NULL","NULL"
"8910","2260029884","' Arrête avec tes mensonges ' - Prix Maison de la presse 2017","https://www.amazon.fr/Arr%C3%AAte-avec-tes-mensonges-Maison/dp/2260029884?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/41gFwo0l9QL.jpg","9782260029885","2260029884","NULL","NULL"
"8911","2266276204","Parce que je t'aime","https://www.amazon.fr/Parce-que-taime-Guillaume-MUSSO/dp/2266276204?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/51yqAKoJ25L.jpg","9782266276207","2266276204","NULL","NULL"
"8912","2253070807","Jules","https://www.amazon.fr/Jules-Didier-Van-Cauwelaert/dp/2253070807?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=","https://images-eu.ssl-images-amazon.com/images/I/41FW%2BwRqkmL.jpg","9782253070801","2253070807","NULL","NULL"
"8913","2070402479","Les années","https://www.amazon.fr/ann%C3%A9es-Annie-Ernaux/dp/2070402479?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2","https://images-eu.ssl-images-amazon.com/images/I/51Yb7Hlcs1L.jpg","9782070402472","2070402479","NULL","NULL"
"8914","2234074754","Le bureau des jardins et des étangs","https://www.amazon.fr/bureau-jardins-%C3%A9tangs-Didier-Decoin/dp/2234074754?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/41a%2BmwH4lFL.jpg","9782234074750","2234074754","NULL","NULL"
"8915","2842639073","Tout un été sans Facebook","https://www.amazon.fr/Tout-sans-Facebook-Romain-Pu%C3%A9rtolas/dp/2842639073?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/31LtJcGNCwL.jpg","9782842639075","2842639073","NULL","NULL"
"8916","2081408864","Dire au revoir","https://www.amazon.fr/Dire-au-revoir-Gaetan-Roussel/dp/2081408864?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/41WWPVbO9WL.jpg","9782081408869","2081408864","NULL","NULL"
"8917","208141256X","La princesse de Montpensier : Terminales littéraires","https://www.amazon.fr/princesse-Montpensier-Terminales-litt%C3%A9raires/dp/208141256X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=ar","https://images-eu.ssl-images-amazon.com/images/I/51V6dQfHAYL.jpg","9782081412569","208141256X","NULL","NULL"
"8918","2330078978","L'ordre du jour","https://www.amazon.fr/Lordre-du-jour-Eric-Vuillard/dp/2330078978?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/41na7ijdX1L.jpg","9782330078973","2330078978","NULL","NULL"
"8919","2253070823","Trois jours et une vie","https://www.amazon.fr/Trois-jours-une-Pierre-Lemaitre/dp/2253070823?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/51LimzGVFFL.jpg","9782253070825","2253070823","NULL","NULL"
"8920","2070197387","L’homme qui s’envola","https://www.amazon.fr/Lhomme-qui-senvola-Antoine-Bello/dp/2070197387?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/51kO0a8WgQL.jpg","9782070197385","2070197387","NULL","NULL"
"8921","2081407345","Les indésirables","https://www.amazon.fr/ind%C3%A9sirables-Diane-Ducret/dp/2081407345?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCo","https://images-eu.ssl-images-amazon.com/images/I/51vje96rPuL.jpg","9782081407343","2081407345","NULL","NULL"
"8922","2266230913","La Nuit des temps","https://www.amazon.fr/Nuit-temps-Ren%C3%A9-BARJAVEL/dp/2266230913?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/51ip6oOR1hL.jpg","9782266230919","2266230913","NULL","NULL"
"8923","2290006548","Eldorado","https://www.amazon.fr/Eldorado-Laurent-Gaude/dp/2290006548?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&c","https://images-eu.ssl-images-amazon.com/images/I/413VrdT7mTL.jpg","9782290006542","2290006548","NULL","NULL"
"8924","225307117X","Les Yeux couleur de pluie","https://www.amazon.fr/Yeux-couleur-pluie-Sophie-Tal/dp/225307117X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/51OTRl7vUoL.jpg","9782253071174","225307117X","NULL","NULL"
"8925","2253068632","D'après une histoire vraie","https://www.amazon.fr/Dapr%C3%A8s-histoire-vraie-Delphine-Vigan/dp/2253068632?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51WP8XUcSFL.jpg","9782253068631","2253068632","NULL","NULL"
"8926","2072695155","Retourner à la mer","https://www.amazon.fr/Retourner-%C3%A0-mer-Rapha%C3%ABl-Haroche/dp/2072695155?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/41FQszQxc8L.jpg","9782072695155","2072695155","NULL","NULL"
"8927","2863744526","Minute, papillon !","https://www.amazon.fr/Minute-papillon-Aur%C3%A9lie-Valognes/dp/2863744526?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51OyTAePEvL.jpg","9782863744529","2863744526","NULL","NULL"
"8928","B01E88BT36","Guerilla - Le jour où tout s'embrasa","https://www.amazon.fr/Guerilla-jour-o%C3%B9-tout-sembrasa/dp/B01E88BT36?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/51xZXsbEGAL.jpg","9791091447492","NULL","NULL","NULL"
"8929","226627628X","Central Park","https://www.amazon.fr/Central-Park-Guillaume-MUSSO/dp/226627628X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/41KipuK2YsL.jpg","9782266276283","226627628X","NULL","NULL"
"8930","2746688042","Seconde chance","https://www.amazon.fr/Seconde-chance-Gabriel-Alexander/dp/2746688042?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/51uOz1g7umL.jpg","9782746688049","2746688042","NULL","NULL"
"8931","2266226061","Marie d'en haut","https://www.amazon.fr/Marie-den-haut-Agn%C3%A8s-LEDIG/dp/2266226061?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/41J5RBc0brL.jpg","9782266226066","2266226061","NULL","NULL"
"8932","2070462366","Réparer les vivants","https://www.amazon.fr/R%C3%A9parer-vivants-Maylis-Kerangal/dp/2070462366?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&","https://images-eu.ssl-images-amazon.com/images/I/41EUVx5oWQL.jpg","9782070462360","2070462366","NULL","NULL"
"8933","2253069973","Entre ciel et Lou","https://www.amazon.fr/Entre-ciel-Lou-Lorraine-Fouchet/dp/2253069973?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/51ZEwDXal5L.jpg","9782253069973","2253069973","NULL","NULL"
"8934","2253029491","Un sac de billes","https://www.amazon.fr/sac-billes-Joseph-Joffo/dp/2253029491?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&","https://images-eu.ssl-images-amazon.com/images/I/41tRlNjIsqL.jpg","9782253029496","9782253029496","NULL","NULL"
"8935","2246813352","Dans ce jardin qu'on aimait","https://www.amazon.fr/Dans-ce-jardin-quon-aimait/dp/2246813352?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=x","https://images-eu.ssl-images-amazon.com/images/I/41l5A59ky7L.jpg","9782246813354","2246813352","NULL","NULL"
"8936","2266233041","Demain j'arrête !","https://www.amazon.fr/Demain-jarr%C3%AAte-Gilles-Legardinier/dp/2266233041?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51LO1w2yrrL.jpg","9782266233040","2266233041","NULL","NULL"
"8937","2253070572","Café ! Un garçon s'il vous plait","https://www.amazon.fr/Caf%C3%A9-gar%C3%A7on-sil-vous-plait/dp/2253070572?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&","https://images-eu.ssl-images-amazon.com/images/I/41XOOZnlCuL.jpg","9782253070573","2253070572","NULL","NULL"
"8938","2070118320","Croire au merveilleux","https://www.amazon.fr/Croire-au-merveilleux-Christophe-Ono-Dit-Biot/dp/2070118320?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artona","https://images-eu.ssl-images-amazon.com/images/I/51DDNTakQLL.jpg","9782070118328","2070118320","NULL","NULL"
"8939","2253182710","L'Immeuble des femmes qui ont renoncé aux hommes","https://www.amazon.fr/LImmeuble-femmes-qui-renonc%C3%A9-hommes/dp/2253182710?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/51XSSy8o5jL.jpg","9782253182719","2253182710","NULL","NULL"
"8940","2266276239","L'Appel de l'ange","https://www.amazon.fr/LAppel-lange-Guillaume-MUSSO/dp/2266276239?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/51C1e58tOLL.jpg","9782266276238","2266276239","NULL","NULL"
"8941","2266265776","La Camarguaise","https://www.amazon.fr/Camarguaise-Fran%C3%A7oise-BOURDIN/dp/2266265776?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/51%2BKKBn13NL.jpg","9782266265775","2266265776","NULL","NULL"
"8942","B009NXUD0C","Les Quatre fleuves","https://www.amazon.fr/Quatre-fleuves-Fred-Vargas-ebook/dp/B009NXUD0C?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/41mzVyOS19L.jpg","NULL","NULL","Amazon.fr","C'est le livre d'une rencontre entre deux univers : le roman et la bande dessinée. Entre deux auteurs, surtout. D'un côté, Fred Vargas, une femme qui écrit des polars. De l'autre, Edmond Baudoin, un créateur de bandes dessinées résolument à part. Fred Vargas lui a écrit un scénario. Baudoin l'a mis en images. Avec son trait si léger, qui sait capter comme personne l'âme de ses personnages et la faire passer à travers un regard. Parfois, il s'est contenté d'illustrer le texte. Sur d'autres pages, c'est le dessin qui emporte le regard, tandis que les mots, calligraphiés, se font oublier avec modestie... Et l'histoire ? Pour simplifier, c'est un polar. Avec tous ses ingrédients : meurtre, enquête, suspect inquiétant. Un commissaire, aussi : le fameux Adamsberg, tout droit sorti des bouquins de Vargas. Mais c'est surtout un récit d'humanité, peuplé de personnages accrochés à leur différence. Une différence qui peut prendre la forme d'une sculpture du Bernin, reconstruite avec des capsules et des canettes de bière... --Gilbert Jacques"
"8943","2709659417","Nos ancêtres les Arabes","https://www.amazon.fr/Nos-anc%C3%AAtres-Arabes-Jean-Pruvost/dp/2709659417?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/514XHAlel2L.jpg","9782709659413","2709659417","NULL","NULL"
"8944","2807300693","Le Bon usage","https://www.amazon.fr/Bon-usage-Andr%C3%A9-Goosse/dp/2807300693?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=","https://images-eu.ssl-images-amazon.com/images/I/41Y9oEewgvL.jpg","9782807300699","2807300693","NULL","NULL"
"8945","2754089802","Ecrire sans fautes pour les Nuls","https://www.amazon.fr/Ecrire-sans-fautes-pour-Nuls/dp/2754089802?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/41rCkN22bfL.jpg","9782754089807","2754089802","NULL","NULL"
"8946","2359351648","L'invention de la sémantique : Bréal et Saussure","https://www.amazon.fr/Linvention-s%C3%A9mantique-Saussure-Marina-Palo/dp/2359351648?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=arto","https://images-eu.ssl-images-amazon.com/images/I/414jaAxq2lL.jpg","9782359351644","2359351648","NULL","NULL"
"8947","281245993X","Le roman français dans les premiers imprimés","https://www.amazon.fr/roman-fran%C3%A7ais-dans-premiers-imprim%C3%A9s/dp/281245993X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=arto","https://images-eu.ssl-images-amazon.com/images/I/41ROrUDaO1L.jpg","9782812459931","281245993X","NULL","NULL"
