"id","Langue","livreID"
"3817","Français","3817"
"3818","Français","3818"
"3819","Français","3819"
"3820","Français","3820"
"3821","Français","3821"
"3822","Français","3822"
"3823","Français","3823"
"3824","Français","3824"
"3825","Français","3825"
"3826","Français","3826"
"3827","Français","3827"
"3828","Français","3828"
"3829","Français","3829"
"3830","Français","3830"
"3831","Français","3831"
"3832","Français","3832"
"3833","Français","3833"
"3834","NULL","3834"
"3835","Français","3835"
"3836","Français","3836"
"3837","Français","3837"
"3838","Français","3838"
"3839","Français","3839"
"3840","Français","3840"
"3841","Français","3841"
"3842","Français","3842"
"3843","Français","3843"
"3844","Français","3844"
"3845","Français","3845"
"3846","Français","3846"
"3847","Français","3847"
"3848","Français","3848"
"3849","Français","3849"
"3850","Français","3850"
"3851","Français","3851"
"3852","Français","3852"
"3853","Français","3853"
"3854","Français","3854"
"3855","Français","3855"
"3856","Français","3856"
"3857","Français","3857"
"3858","Français","3858"
"3859","Français","3859"
"3860","Français","3860"
"3861","Français","3861"
"3862","Français","3862"
"3863","Français","3863"
"3864","Français","3864"
"3865","Français","3865"
"3866","Anglais","3866"
"3867","Français","3867"
"3868","Français","3868"
"3869","Français","3869"
"3870","Français","3870"
"3871","Français","3871"
"3872","Français","3872"
"3873","Français","3873"
"3874","Français","3874"
"3875","NULL","3875"
"3876","Français","3876"
"3877","NULL","3877"
"3878","Français","3878"
"3879","Français","3879"
"3880","Français","3880"
"3881","Français","3881"
"3882","Français","3882"
"3883","Français","3883"
"3884","Français","3884"
"3885","Français","3885"
"3886","Français","3886"
"3887","Français","3887"
"3888","Français","3888"
"3889","Français","3889"
"3890","Français","3890"
"3891","Français","3891"
"3892","Français","3892"
"3893","Français","3893"
"3894","Français","3894"
"3895","Français","3895"
"3896","Français","3896"
"3897","Français","3897"
"3898","Français","3898"
"3899","Français","3899"
"3900","Français","3900"
"3901","Français","3901"
"3902","Français","3902"
"3903","Français","3903"
"3904","Français","3904"
"3905","Français","3905"
"3906","Français","3906"
"3907","Français","3907"
"3908","Français","3908"
"3909","Français","3909"
"3910","Français","3910"
"3911","Français","3911"
"3912","Français","3912"
"3913","Français","3913"
"3914","Français","3914"
"3915","Français","3915"
"3916","Français","3916"
"3917","Français","3917"
"3918","Français","3918"
"3919","Français","3919"
"3920","Français","3920"
"3921","Français","3921"
"3922","Français","3922"
"3923","Anglais","3923"
"3924","Espagnol","3924"
"3925","Français","3925"
"3926","NULL","3926"
"3927","Français","3927"
"3928","Français","3928"
"3929","Français","3929"
"3930","Français","3930"
"3931","Français","3931"
"3932","Français","3932"
"3933","Anglais","3933"
"3934","Français","3934"
"3935","Français","3935"
"3936","Français","3936"
"3937","Français","3937"
"3938","Français","3938"
"3939","NULL","3939"
"3940","Français","3940"
"3941","NULL","3941"
"3942","Anglais","3942"
"3943","Français","3943"
"3944","Anglais","3944"
"3945","Français","3945"
"3946","Français","3946"
"3947","Français","3947"
"3948","Français","3948"
"3949","Français","3949"
"3950","Français","3950"
"3951","Français","3951"
"3952","Français","3952"
"3953","Anglais","3953"
"3954","Anglais","3954"
"3955","Français","3955"
"3956","Français","3956"
"3957","Français","3957"
"3958","Français","3958"
"3959","Français","3959"
"3960","Français","3960"
"3961","Français","3961"
"3962","Français","3962"
"3963","Français","3963"
"3964","Français","3964"
"3965","Français","3965"
"3966","Anglais","3966"
"3967","Anglais","3967"
"3968","Français","3968"
"3969","Français","3969"
"3970","Français","3970"
"3971","Français","3971"
"3972","Français","3972"
"3973","Français","3973"
"3974","Français","3974"
"3975","Français","3975"
"3976","Français","3976"
"3977","Français","3977"
"3978","Français","3978"
"3979","Français","3979"
"3980","Français","3980"
"3981","Français","3981"
"3982","Français","3982"
"3983","Français","3983"
"3984","Français","3984"
"3985","Français","3985"
"3986","Français","3986"
"3987","Anglais","3987"
"3988","Français","3988"
"3989","Anglais","3989"
"3990","Français","3990"
"3991","Français","3991"
"3992","Français","3992"
"3993","Français","3993"
"3994","Français","3994"
"3995","Français","3995"
"3996","Anglais","3996"
"3997","Français","3997"
"3998","Français","3998"
"3999","Anglais","3999"
"4000","Français","4000"
"4001","Français","4001"
"4002","Français","4002"
"4003","Français","4003"
"4004","Français","4004"
"4005","Français","4005"
"4006","Anglais","4006"
"4007","Anglais","4007"
"4008","Français","4008"
"4009","Français","4009"
"4010","Français","4010"
"4011","Anglais","4011"
"4012","Français","4012"
"4013","Français","4013"
"4014","Français","4014"
"4015","Français","4015"
"4016","Français","4016"
"4017","Français","4017"
"4018","Français","4018"
"4019","Français","4019"
"4020","Français","4020"
"4021","Français","4021"
"4022","Anglais","4022"
"4023","Anglais","4023"
"4024","NULL","4024"
"4025","Anglais","4025"
"4026","Espagnol","4026"
"4027","NULL","4027"
"4028","Anglais","4028"
"4029","Français","4029"
"4030","NULL","4030"
"4031","Français","4031"
"4032","Français","4032"
"4033","NULL","4033"
"4034","Français","4034"
"4035","Français","4035"
"4036","Anglais","4036"
"4037","Français","4037"
"4038","Anglais","4038"
"4039","Français","4039"
"4040","Espagnol","4040"
"4041","Français","4041"
"4042","Français","4042"
"4043","Français","4043"
"4044","Français","4044"
"4045","Français","4045"
"4046","Français","4046"
"4047","Français","4047"
"4048","Français","4048"
"4049","Anglais","4049"
"4050","Français","4050"
"4051","Anglais","4051"
"4052","Français","4052"
"4053","Français","4053"
"4054","Français","4054"
"4055","Français","4055"
"4056","Espagnol","4056"
"4057","Français","4057"
"4058","Français","4058"
"4059","Français","4059"
"4060","Français","4060"
"4061","Français","4061"
"4062","Français","4062"
"4063","Français","4063"
"4064","Français","4064"
"4065","Français","4065"
"4066","Anglais","4066"
"4067","Français","4067"
"4068","NULL","4068"
"4069","Français","4069"
"4070","Anglais","4070"
"4071","Français","4071"
"4072","Français","4072"
"4073","Français","4073"
"4074","Français","4074"
"4075","Français","4075"
"4076","Français","4076"
"4077","Français","4077"
"4078","Français","4078"
"4079","Français","4079"
"4080","Français","4080"
"4081","Anglais","4081"
"4082","Français","4082"
"4083","Français","4083"
"4084","Français","4084"
"4085","Anglais","4085"
"4086","Français","4086"
"4087","Anglais","4087"
"4088","Anglais","4088"
"4089","Français","4089"
"4090","Français","4090"
"4091","Français","4091"
"4092","Français","4092"
"4093","Français","4093"
"4094","Français","4094"
"4095","Français","4095"
"4096","Français","4096"
"4097","Français","4097"
"4098","Français","4098"
"4099","Français","4099"
"4100","Français","4100"
"4101","Français","4101"
"4102","Français","4102"
"4103","Français","4103"
"4104","Français","4104"
"4105","Français","4105"
"4106","NULL","4106"
"4107","Français","4107"
"4108","Allemand","4108"
"4109","Français","4109"
"4110","Anglais","4110"
"4111","Français","4111"
"4112","Français","4112"
"4113","Français","4113"
"4114","Français","4114"
"4115","Français","4115"
"4116","Français","4116"
"4117","Français","4117"
"4118","Français","4118"
"4119","Français","4119"
"4120","Français","4120"
"4121","Français","4121"
"4122","Anglais","4122"
"4123","Français","4123"
"4124","Français","4124"
"4125","Français","4125"
"4126","Anglais","4126"
"4127","Français","4127"
"4128","NULL","4128"
"4129","Anglais","4129"
"4130","Anglais","4130"
"4131","Français","4131"
"4132","Français","4132"
"4133","Français","4133"
"4134","Anglais","4134"
"4135","Anglais","4135"
"4136","Français","4136"
"4137","Anglais","4137"
"4138","Anglais","4138"
"4139","Français","4139"
"4140","Anglais","4140"
"4141","Français","4141"
"4142","Anglais","4142"
"4143","Français","4143"
"4144","Français","4144"
"4145","Français","4145"
"4146","Français","4146"
"4147","Anglais","4147"
"4148","Français","4148"
"4149","Anglais","4149"
"4150","Français","4150"
"4151","Français","4151"
"4152","Français","4152"
"4153","Anglais","4153"
"4154","Français","4154"
"4155","Français","4155"
"4156","Français","4156"
"4157","Anglais","4157"
"4158","Anglais","4158"
"4159","Anglais","4159"
"4160","Anglais","4160"
"4161","Français","4161"
"4162","Français","4162"
"4163","Anglais","4163"
"4164","Anglais","4164"
"4165","Français","4165"
"4166","Anglais","4166"
"4167","Anglais","4167"
"4168","Français","4168"
"4169","Anglais","4169"
"4170","Français","4170"
"4171","Anglais","4171"
"4172","Français","4172"
"4173","Français","4173"
"4174","Français","4174"
"4175","NULL","4175"
"4176","Anglais","4176"
"4177","Français","4177"
"4178","Anglais","4178"
"4179","Anglais","4179"
"4180","Français","4180"
"4181","Français","4181"
"4182","Français","4182"
"4183","Anglais","4183"
"4184","Anglais","4184"
"4185","Anglais","4185"
"4186","Anglais","4186"
"4187","Anglais","4187"
"4188","Français","4188"
"4189","Français","4189"
"4190","NULL","4190"
"4191","Français","4191"
"4192","Français","4192"
"4193","Français","4193"
"4194","Français","4194"
"4195","Français","4195"
"4196","Anglais","4196"
"4197","Français","4197"
"4198","Français","4198"
"4199","Anglais","4199"
"4200","Anglais","4200"
"4201","Français","4201"
"4202","Français","4202"
"4203","Français","4203"
"4204","Anglais","4204"
"4205","Anglais","4205"
"4206","Anglais","4206"
"4207","Français","4207"
"4208","Anglais","4208"
"4209","Français","4209"
"4210","Français","4210"
"4211","Français","4211"
"4212","Anglais","4212"
"4213","Français","4213"
"4214","Français","4214"
"4215","Français","4215"
"4216","Français","4216"
"4217","Français","4217"
"4218","Français","4218"
"4219","Français","4219"
"4220","Français","4220"
"4221","Français","4221"
"4222","Français","4222"
"4223","Français","4223"
"4224","Français","4224"
"4225","Français","4225"
"4226","Français","4226"
"4227","Anglais","4227"
"4228","Français","4228"
"4229","Français","4229"
"4230","Français","4230"
"4231","Français","4231"
"4232","Français","4232"
"4233","Français","4233"
"4234","Français","4234"
"4235","Français","4235"
"4236","Français","4236"
"4237","Français","4237"
"4238","NULL","4238"
"4239","Français","4239"
"4240","Français","4240"
"4241","Français","4241"
"4242","Français","4242"
"4243","Français","4243"
"4244","Français","4244"
"4245","Français","4245"
"4246","Français","4246"
"4247","Français","4247"
"4248","Français","4248"
"4249","Français","4249"
"4250","Français","4250"
"4251","Français","4251"
"4252","Français","4252"
"4253","Français","4253"
"4254","Français","4254"
"4255","Français","4255"
"4256","Anglais","4256"
"4257","Français","4257"
"4258","Français","4258"
"4259","Français","4259"
"4260","Français","4260"
"4261","Anglais","4261"
"4262","Français","4262"
"4263","Anglais","4263"
"4264","Français","4264"
"4265","Français","4265"
"4266","Français","4266"
"4267","Français","4267"
"4268","Français","4268"
"4269","Français","4269"
"4270","Français","4270"
"4271","Anglais","4271"
"4272","Français","4272"
"4273","Français","4273"
"4274","Français","4274"
"4275","Français","4275"
"4276","Français","4276"
"4277","Français","4277"
"4278","Français","4278"
"4279","Français","4279"
"4280","Français","4280"
"4281","Français","4281"
"4282","Français","4282"
"4283","Français","4283"
"4284","Français","4284"
"4285","Français","4285"
"4286","Français","4286"
"4287","Français","4287"
"4288","Anglais","4288"
"4289","Français","4289"
"4290","Anglais","4290"
"4291","Français","4291"
"4292","Français","4292"
"4293","Français","4293"
"4294","Français","4294"
"4295","Français","4295"
"4296","Français","4296"
"4297","Anglais","4297"
"4298","Anglais","4298"
"4299","Français","4299"
"4300","Français","4300"
"4301","Français","4301"
"4302","Français","4302"
"4303","Français","4303"
"4304","Français","4304"
"4305","Français","4305"
"4306","Anglais","4306"
"4307","NULL","4307"
"4308","Français","4308"
"4309","Français","4309"
"4310","Français","4310"
"4311","Français","4311"
"4312","NULL","4312"
"4313","Français","4313"
"4314","Français","4314"
"4315","NULL","4315"
"4316","NULL","4316"
"4317","Français","4317"
"4318","Français","4318"
"4319","Français","4319"
"4320","Français","4320"
"4321","Français","4321"
"4322","Français","4322"
"4323","Français","4323"
"4324","NULL","4324"
"4325","Français","4325"
"4326","Français","4326"
"4327","NULL","4327"
"4328","NULL","4328"
"4329","Français","4329"
"4330","Français","4330"
"4331","NULL","4331"
"4332","Français","4332"
"4333","NULL","4333"
"4334","Français","4334"
"4335","Français","4335"
"4336","Français","4336"
"4337","Français","4337"
"4338","NULL","4338"
"4339","Français","4339"
"4340","Français","4340"
"4341","Français","4341"
"4342","Français","4342"
"4343","Français","4343"
"4344","Français","4344"
"4345","Anglais","4345"
"4346","Français","4346"
"4347","Français","4347"
"4348","NULL","4348"
"4349","Français","4349"
"4350","Français","4350"
"4351","Français","4351"
"4352","Français","4352"
"4353","Français","4353"
"4354","Français","4354"
"4355","NULL","4355"
"4356","Français","4356"
"4357","Français","4357"
"4358","Français","4358"
"4359","Français","4359"
"4360","Français","4360"
"4361","Anglais","4361"
"4362","Français","4362"
"4363","Français","4363"
"4364","Français","4364"
"4365","Français","4365"
"4366","Français","4366"
"4367","Français","4367"
"4368","Français","4368"
